,CRAN,Package,Readme,bioconductor,dependencies,dependency,development,development version,devtools,git_clone,github,install_github,install_packages,install_packages_github,installation,nb_chars,nb_lines,omegahat,r-forge,release,released version,replicat,replication,rforge,stable,stable version,to install
170,True,rPython,README.md,False,False,False,False,False,True,[],False,[],"['install.packages(""devtools"")']",[],True,1354,30,False,False,False,False,False,False,False,False,False,False
171,True,hts4,README.md,False,True,False,True,False,True,[],True,"['install_github(""hts"", ""robjhyndman"")']","['install.packages(""devtools"")']",[],True,1228,40,False,False,False,False,False,False,False,True,False,False
172,False,ncctools,README.md,False,False,False,False,False,False,[],False,[],[],[],False,104,3,False,False,False,False,False,False,False,False,False,False
173,False,willRd,README.md,False,False,False,False,False,False,[],False,[],[],[],False,1139,12,False,False,False,False,False,False,False,False,False,False
174,False,Template,README.md,False,False,False,False,False,True,[],True,"['install_github(""krlmlr/MultiLevelIPF"")', 'install_github(""MultiLevelIPF"", ""krlmlr"")']",[],[],False,675,21,False,False,False,False,False,False,False,False,False,False
175,False,metaseqr,README.md,True,True,False,False,False,False,[],False,[],[],[],True,2830,20,False,False,True,False,False,False,False,False,False,False
176,True,maptpx,README.md,False,False,False,False,False,False,[],False,[],[],[],False,924,6,False,False,False,False,False,False,False,False,False,False
177,False,coalitions,README.md,False,False,False,True,False,True,[],True,[],[],[],True,11569,368,False,False,True,False,False,False,False,False,False,False
178,False,wrswoR,README.md,False,False,False,False,False,True,[],True,"[""install_github('wrswoR', 'krlmlr')""]",[],[],False,268,9,False,False,False,False,False,False,False,False,False,False
179,True,recoengine,README.md,False,True,False,True,True,True,[],True,"[""install_github('ropensci/ecoengine')""]","['install.packages(""devtools"")']",[],True,3186,80,False,False,False,False,False,False,False,True,True,False
180,True,HITHATStats,README.md,False,False,False,False,False,False,[],False,[],[],[],True,2748,41,False,False,False,False,False,False,False,False,False,True
181,False,RGoogleDrive,README.md,False,False,False,False,False,True,[],True,"['install_github(""RGoogleDrive"",""1beb"")']",[],[],True,1602,56,False,False,False,False,False,False,False,False,False,False
182,True,classify,README.md,False,True,False,False,False,True,[],True,"[""install_github('ramhiser/sortinghat')""]",[],[],True,2761,77,False,False,False,False,True,False,False,True,True,False
183,True,sortinghat,README.md,False,True,False,False,False,True,[],True,"[""install_github('ramhiser/sortinghat')""]",[],[],True,2761,77,False,False,False,False,True,False,False,True,True,False
184,True,rv,README.md,False,False,False,True,False,True,[],False,[],[],[],False,2033,62,False,False,False,False,False,False,False,False,False,False
185,True,rv2,README.md,False,False,False,True,False,True,[],False,[],[],[],False,2033,62,False,False,False,False,False,False,False,False,False,False
186,False,dpeak,README.md,False,False,False,True,True,True,[],True,"['install_github(""dongjunchung/dpeak"")']","['install.packages(""devtools"")']",[],False,1088,17,False,False,False,False,False,False,False,False,False,True
187,False,ltmle,README.md,False,False,False,False,False,False,[],False,[],[],[],False,73,4,False,False,False,False,False,False,False,False,False,False
188,False,phylodyn,README.md,False,False,False,False,False,False,[],False,[],[],[],False,18,2,False,False,False,False,False,False,False,False,False,False
189,False,Rdouban,README.md,False,False,False,False,False,True,[],True,"['install_github(""Rdouban"",""qxde01"")']",[],[],False,2757,52,False,False,False,False,False,False,False,False,False,False
190,False,JLutils,README.md,False,False,False,False,False,True,[],True,"['install_github(""JLutils"",""larmarange"")']","[""install.packages('devtools')""]",[],True,448,21,False,False,False,False,False,False,False,False,False,True
191,False,VPRMModel,README.md,False,False,False,False,False,True,[],True,"[""install_github('Timothy-W-Hilton/VPRMLandSfcModel')""]",[],[],True,2816,83,False,False,False,False,False,False,False,False,False,False
192,True,Dynsim,README.md,False,False,False,True,True,True,[],True,"['install_github(""christophergandrud/dynsim"")']",[],[],False,1670,51,False,False,False,False,False,False,False,False,False,False
193,False,flowBeads,README.md,True,False,False,False,False,False,[],False,[],[],[],False,125,7,False,False,False,False,False,False,False,False,False,False
194,False,VPRM,README.md,False,False,False,False,False,True,[],True,"[""install_github('Timothy-W-Hilton/VPRMLandSfcModel')""]",[],[],True,2816,83,False,False,False,False,False,False,False,False,False,False
195,True,artR,README.md,False,False,False,False,False,True,[],True,"['install_github(""casallas/artR"")']",[],[],True,4244,100,False,False,False,False,False,False,False,False,False,False
196,False,SEECNancy,README.md,False,False,False,False,False,False,[],False,[],[],[],False,16,2,False,False,False,False,False,False,False,False,False,False
197,False,structSSI,README.md,False,False,False,False,False,False,[],False,[],[],[],False,141,4,False,False,False,False,False,False,False,False,False,False
198,True,prevR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,593,27,False,False,False,False,False,False,False,False,False,False
199,False,sparklingwater,README.md,False,False,False,False,False,False,['git clone github.com/.../sparklingwater.git local/path/to/sparklingwater\n'],True,[],[],[],True,370,9,False,False,False,False,False,False,False,False,False,False
200,True,USGSwsQWSR,README.md,False,True,False,False,False,False,[],True,[],[],[],True,1021,20,False,False,False,False,False,False,False,False,False,False
201,True,acc.roxygen2,README.md,False,False,False,True,True,True,[],True,"['install_github(""acc.roxygen2"", ""trinker"")']","['install.packages(""devtools"")']",[],True,837,22,False,False,True,False,False,False,False,False,False,True
202,False,bitcoinchartsr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,112,4,False,False,False,False,False,False,False,False,False,False
203,True,gq,README.md,False,False,False,False,False,False,[],True,[],[],[],True,1770,30,False,False,False,False,False,False,False,False,False,False
204,True,swirlfancy,README.md,False,False,False,True,True,True,[],True,"['install_github(""swirldev/swirl"")']","['install.packages(""swirl"")', 'install.packages(""devtools"")']",[],False,3087,47,False,False,False,False,False,False,False,False,False,True
205,True,rssl,README.md,False,False,False,True,False,True,[],True,"['install_github(""jkrijthe/RSSL"")']",[],[],True,1659,44,False,False,False,False,False,False,False,False,False,True
206,True,gts,README.md,False,True,False,True,False,True,[],True,"['install_github(""hts"", ""robjhyndman"")']","['install.packages(""devtools"")']",[],True,1228,40,False,False,False,False,False,False,False,True,False,False
207,False,iNZightRef,README.md,False,False,False,False,False,False,[],True,[],[],[],True,1156,15,False,False,True,False,False,False,False,False,False,True
208,False,gisfi,README.md,False,False,False,False,False,False,[],True,[],[],[],True,1010,20,False,False,False,False,False,False,False,False,False,False
209,False,spikeInSubset,README.md,True,False,False,False,False,False,[],False,[],[],[],False,358,15,False,False,False,False,False,False,False,False,False,False
210,True,frulhns,README.md,False,True,False,True,True,True,[],True,"['install_github(""gphys"", ""jefferis"")', 'install_github(""nat"", ""jefferis"")', 'install_github(""frulhns"", ""jefferis"", dependencies=TRUE)']","['install.packages(""devtools"")']",[],True,3917,83,False,False,True,True,True,False,False,False,False,True
211,False,gitter,README.md,False,False,False,False,False,False,[],False,[],[],[],False,0,0,False,False,False,False,False,False,False,False,False,False
212,False,stcor,README.md,False,False,False,True,False,True,[],True,"['install_github(""stcor"", ""alstat"")']","['install.packages(""devtools"")']",[],True,638,21,False,False,False,False,False,False,False,False,False,False
213,True,pbdb,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/paleobioDB"")']","['install.packages(""paleobioDB"")', 'install.packages(""devtools"")']",[],False,9893,306,False,False,False,False,False,False,False,False,False,False
214,False,cachecall,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/mocker"")']","['install.packages(""devtools"")']",[],False,5228,232,False,False,False,False,False,False,False,False,False,False
215,False,webcache,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/mocker"")']","['install.packages(""devtools"")']",[],False,5228,232,False,False,False,False,False,False,False,False,False,False
216,False,DNAprofiling,README.md,False,False,False,True,True,True,[],True,"['install_github(repo=""MaartenKruijver/DNAprofiles"")']",[],[],False,767,14,False,False,False,False,False,False,False,False,False,False
217,True,RAA,README.md,False,False,False,False,False,True,[],True,"['install_github(""randyzwitch/RSiteCatalyst"", ref=""master"")']","['install.packages(""devtools"")']",[],True,9153,241,False,False,False,False,False,False,False,False,False,True
218,True,textir,README.md,False,False,False,False,False,False,[],False,[],[],[],False,1368,11,False,False,False,False,False,False,False,False,False,False
219,False,mocker,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/mocker"")']","['install.packages(""devtools"")']",[],False,5228,232,False,False,False,False,False,False,False,False,False,False
220,True,xkcdpw,README,False,False,False,False,False,True,[],True,"['install_github(repo=""xkcdpw"", username=""wrathematics"")']",[],[],False,1235,36,False,False,False,False,False,False,False,False,False,True
221,False,ggpca,README.html,False,False,False,False,False,True,[],True,"['install_github(&quot;ggpca&quot;,&quot;low-decarie&quot;)']",[],[],False,3255,190,False,False,False,False,False,False,False,False,False,False
222,False,ggpca,README.md,False,False,False,False,False,True,[],True,"['install_github(""ggpca"",""low-decarie"")']","['install.packages(""devtools"")']",[],False,855,33,False,False,False,False,False,False,False,False,False,False
223,False,deepSNV,README.md,True,True,False,True,False,True,[],True,"['install_github(""mg14/deepSNV"")']",[],[],True,1667,47,False,False,False,False,False,False,False,False,False,True
224,True,LakeMetaboliser,README.md,False,False,False,False,False,False,[],False,[],"[""install.packages('LakeMetabolizer')""]",[],False,603,19,False,False,False,False,False,False,False,False,False,False
225,False,hydroGOF,README.md,False,False,False,False,False,False,[],False,[],[],[],False,440,6,False,False,False,False,False,False,False,False,False,False
226,False,rWrapStrataGem,README.md,False,False,False,False,False,False,[],False,[],[],[],False,136,6,False,False,False,False,False,False,False,False,False,False
227,False,randomFunctions,README.org,False,False,False,False,False,False,[],False,[],[],[],False,1377,41,False,False,False,False,False,False,False,False,False,False
228,False,randomFunctions,README.md,False,False,False,False,False,False,[],False,[],[],[],False,979,29,False,False,False,False,False,False,False,False,False,False
